Date,SpotPriceEUR,SpotPriceDKK,HoursAvailable,LogSpotPriceEUR
2022-11-18,109.939999875,817.7170765833333,24,4.6999347612955304
2022-11-19,191.78125120833332,1426.4625142916666,24,5.256355405889951
2022-11-20,209.75208404166668,1560.1316578333333,24,5.345926281134268
2022-11-21,253.81916620833331,1887.9016620833333,24,5.536622069404332
2022-11-22,170.39958191666668,1267.2879231666666,24,5.138146160851517
2022-11-23,149.799999875,1114.1075032083334,24,5.009301070248673
2022-11-24,237.008748,1762.5108311249999,24,5.468097051846327
2022-11-25,256.95833262499997,1910.88960775,24,5.54891394188694
2022-11-26,238.75916658333335,1775.4745737916667,24,5.475455372690124
2022-11-27,140.98166729166667,1048.3829040416667,24,4.9486298627169
2022-11-28,189.90875020833334,1412.2179234583334,24,5.246543694736321
2022-11-29,360.292084375,2679.262084958333,24,5.8869150479734405
2022-11-30,393.7020823333333,2927.718358458333,24,5.975594487072949
2022-12-01,394.35499966666663,2932.509989458333,24,5.977251518010536
2022-12-02,333.23583354166664,2478.1516723333334,24,5.808850448152741
2022-12-03,262.0241667083333,1948.647105,24,5.5684367388520934
2022-12-04,263.6658325833333,1960.7720947916666,24,5.574682515693782
2022-12-05,307.19208404166665,2284.4587301666666,24,5.727473232847981
2022-12-06,386.444169375,2873.839162166667,24,5.956987405782184
2022-12-07,324.8254191666667,2415.9154052500003,24,5.7832878662064084
2022-12-08,387.46916575,2881.9641570833332,24,5.959636273369297
2022-12-09,410.60375225,3053.9562378333335,24,6.017628642998996
2022-12-10,354.6425005833333,2637.636667875,24,5.871110241459011
2022-12-11,326.765415125,2430.3341878333335,24,5.789242528514709
2022-12-12,433.9333305416667,3227.400858541667,24,6.072890906036777
2022-12-13,444.36125187500005,3305.0246073333333,24,6.096637861963582
2022-12-14,443.72375091666663,3300.60414125,24,6.095202186176176
2022-12-15,396.96249908333334,2952.9916534583335,24,5.983841815478222
2022-12-16,410.6020812916667,3054.202514666667,24,6.017624573475217
2022-12-17,242.63749829166667,1804.7204181666666,24,5.491568552956529
2022-12-18,189.7595825,1411.3170981249998,24,5.245757915659386
2022-12-19,191.92750108333334,1427.4408390833332,24,5.2571177021952025
2022-12-20,185.82166537499998,1382.1487452916665,24,5.224787425475233
2022-12-21,214.562083,1596.0458322916666,24,5.368599127726363
2022-12-22,192.03124991666667,1428.4058456250002,24,5.257658118766451
2022-12-23,185.87249970833332,1382.3629199999998,24,5.225060953221567
2022-12-24,113.14499995833334,841.3566646666667,24,4.728670181605445
2022-12-25,106.01124920833333,788.3391648333333,24,4.663545213088168
2022-12-26,40.98416679166667,304.77375291666664,24,3.713185816306218
2022-12-27,91.73416683333333,682.1687515,24,4.518894903468986
2022-12-28,57.874167166666666,430.36207891666663,24,4.058271122094075
2022-12-29,13.605833458333334,101.174165625,24,2.6104986315373084
2022-12-30,14.625416625,108.75625041666666,24,2.6827608798916556
2022-12-31,18.235833291666665,135.615,24,2.9033885205933894
